Название;Артист;Продолжительность(мс);Наличие мата;Дата релиза;Жанр;Количество треков у артиста;Количество лайков артиста;Количество лайков альбома;ID трека;ID артиста;Язык
Rawwwrr!;Bring Me The Horizon;253810;True;2013-11-26T00:00:00+04:00;alternativemetal;115;557257;1383;120737;43108;en
Narcolepsy;Days Of Worth;235260;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120738;43111;en
Take Me Through;Days Of Worth;192240;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120739;43111;en
State Of Me;Days Of Worth;210460;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120740;43111;en
Ladies And Gentlemen;Days Of Worth;220800;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120741;43111;en
It'S A Beautiful View;Days Of Worth;273360;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120744;43111;en
Takes More Than Distance;Days Of Worth;163840;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120745;43111;en
Street Lights On Heavy Eyes;Days Of Worth;226530;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120746;43111;en
Youth Base Setter;Days Of Worth;202090;False;2005-04-04T00:00:00+04:00;rock;10;2;1;120747;43111;en
Carabao Dang;Carabao;137000;False;2002-11-11T00:00:00+03:00;country;547;22;1;120748;43112;th
Kam Nun Buad Pae;Carabao;303400;False;2002-11-11T00:00:00+03:00;country;547;22;1;120749;43112;th
Mae Salong;Carabao;228820;False;2002-11-11T00:00:00+03:00;country;547;22;1;120750;43112;th
Tao;Carabao;317900;False;2002-11-11T00:00:00+03:00;country;547;22;1;120751;43112;th
Mae Sao;Carabao;278130;False;2002-11-11T00:00:00+03:00;country;547;22;1;120752;43112;th
Rao Kra Tob Tud;Carabao;263260;False;2002-11-11T00:00:00+03:00;country;547;22;1;120753;43112;th
Chang Mai Mee Pa;Carabao;271780;False;2002-11-11T00:00:00+03:00;country;547;22;1;120754;43112;th
Nak Su Pu Ying Yai;Carabao;265090;False;2002-11-11T00:00:00+03:00;country;547;22;1;120755;43112;th
Seer Mha;Carabao;208290;False;2002-11-11T00:00:00+03:00;country;547;22;1;120756;43112;th
Dork Mai See Chompu;Carabao;242680;False;2002-11-11T00:00:00+03:00;country;547;22;1;120757;43112;th
Nak Su Pu Ying Yai;Carabao;268620;False;1994-03-01T00:00:00+03:00;country;547;22;2;120758;43112;th
Kon La Fun;Carabao;290520;False;1994-03-01T00:00:00+03:00;country;547;22;2;120759;43112;th
Nom Hod;Carabao;247080;False;2002-11-11T00:00:00+03:00;country;547;22;1;120760;43112;th
Mon Plang Carabao;Carabao;298640;False;1994-01-03T00:00:00+03:00;country;547;22;;120761;43112;th
Noom Lam Moon;Carabao;264560;False;2003-07-29T00:00:00+04:00;country;547;22;1;120762;43112;th
Loy Lom Rak;Carabao;221000;False;2003-07-29T00:00:00+04:00;country;547;22;1;120763;43112;th
Loong Kee Mao;Carabao;361730;False;1994-03-01T00:00:00+03:00;country;547;22;1;120764;43112;th
Wain;Carabao;276060;False;1994-01-03T00:00:00+03:00;country;547;22;;120765;43112;th
Thug Kaoy Tuey 1;Carabao;233800;False;1994-01-03T00:00:00+03:00;country;547;22;;120766;43112;th
Plar Yai Plar Noi;Carabao;263400;False;2003-07-29T00:00:00+04:00;country;547;22;1;120767;43112;th
Dork Beer;Carabao;237420;False;2003-07-29T00:00:00+04:00;country;547;22;1;120768;43112;th
Noi Nae;Carabao;152100;False;2003-07-29T00:00:00+04:00;country;547;22;1;120769;43112;th
Noom Supan;Carabao;214000;False;2003-07-29T00:00:00+04:00;country;547;22;1;120770;43112;th
Kan Cha;Carabao;262370;False;1994-03-01T00:00:00+03:00;country;547;22;1;120771;43112;th
Pran Ta-lae;Carabao;175930;False;1982-07-29T00:00:00+04:00;country;547;22;1;120772;43112;th
Mao Guitar;Carabao;185000;False;1982-07-29T00:00:00+04:00;country;547;22;1;120773;43112;th
Ko-barn Muang Thai;Carabao;132860;False;1982-07-29T00:00:00+04:00;country;547;22;1;120774;43112;th
Hon Tang Dai;Carabao;214700;False;1982-07-29T00:00:00+04:00;country;547;22;1;120775;43112;th
Pae Kai Kuad;Carabao;216600;False;1982-07-29T00:00:00+04:00;country;547;22;1;120776;43112;th
Tha-non Chee-vit;Carabao;249600;False;1982-07-29T00:00:00+04:00;country;547;22;1;120777;43112;th
Loy Huy;Carabao;181530;False;1982-07-29T00:00:00+04:00;country;547;22;1;120778;43112;th
Darn Kwean;Carabao;164960;False;1982-07-29T00:00:00+04:00;country;547;22;1;120779;43112;th
Thug Kaoy Tuey 2;Carabao;231160;False;1994-01-03T00:00:00+03:00;country;547;22;;120780;43112;th
Thug Kaoy Tuey 3;Carabao;228400;False;1994-01-03T00:00:00+03:00;country;547;22;;120781;43112;th
Hua Lam Pong;Carabao;145040;False;1983-07-29T00:00:00+04:00;country;547;22;1;120782;43112;th
Lor Kwean;Carabao;322600;False;1983-07-29T00:00:00+04:00;country;547;22;1;120783;43112;th
Wanipock;Carabao;283400;False;1994-01-03T00:00:00+03:00;country;547;22;2;120784;43112;th
Summer Hill;Carabao;301690;False;1994-01-03T00:00:00+03:00;country;547;22;;120785;43112;th
Jub Kung;Carabao;144130;False;1994-01-03T00:00:00+03:00;country;547;22;;120786;43112;th
Mai Pai;Carabao;237560;False;1994-01-03T00:00:00+03:00;country;547;22;;120787;43112;th
Buad Nah Fai;Carabao;355930;False;1983-07-29T00:00:00+04:00;country;547;22;1;120788;43112;th
Dork Jarn;Carabao;228170;False;1983-07-29T00:00:00+04:00;country;547;22;1;120789;43112;th
Lroi;Carabao;281330;False;1983-07-29T00:00:00+04:00;country;547;22;1;120790;43112;th
Thug Kaoy Tuey 4 - Kee Maul Jai Dee;Carabao;279640;False;1994-01-03T00:00:00+03:00;country;547;22;;120791;43112;th
Pu Tao;Carabao;201170;False;1994-01-03T00:00:00+03:00;country;547;22;;120792;43112;th
Wae La;Carabao;203600;False;1983-07-29T00:00:00+04:00;country;547;22;2;120793;43112;th
Kon Niranam;Carabao;289890;False;1994-01-03T00:00:00+03:00;country;547;22;;120794;43112;th
Glin Ruang Thong;Carabao;230490;False;1983-07-29T00:00:00+04:00;country;547;22;2;120795;43112;th
Tookata;Carabao;231640;False;1994-01-03T00:00:00+03:00;country;547;22;;120796;43112;th
Tor Tahan Oot Ton;Carabao;248760;False;1994-01-03T00:00:00+03:00;country;547;22;;120797;43112;th
Sa Wan Baan Na;Carabao;225960;False;1983-07-29T00:00:00+04:00;country;547;22;2;120798;43112;th
Thinner;Carabao;271090;False;1994-03-01T00:00:00+03:00;country;547;22;1;120799;43112;th
Kon Kep Feun;Carabao;268200;False;1994-01-03T00:00:00+03:00;country;547;22;;120800;43112;th
Nang Gnam Tou Kra Jock;Carabao;275620;False;1987-01-23T00:00:00+03:00;country;547;22;5;120801;43112;th
Loog Kaew;Carabao;207330;False;1987-01-23T00:00:00+03:00;country;547;22;5;120802;43112;th
Song Tao Pu Ying Yai;Carabao;245730;False;1987-01-23T00:00:00+03:00;country;547;22;5;120803;43112;th
Made in Thailand;Carabao;249860;False;1994-03-01T00:00:00+03:00;country;547;22;1;120804;43112;th
Refugee;Carabao;278220;False;1987-01-23T00:00:00+03:00;country;547;22;5;120805;43112;th
Hum Teim;Carabao;245530;False;1987-01-23T00:00:00+03:00;country;547;22;5;120806;43112;th
Ma-Ha-Lai;Carabao;248330;False;1994-03-01T00:00:00+03:00;country;547;22;1;120807;43112;th
Thug Kaoy Tuey 5 (Buo loi);Carabao;269890;False;1994-01-03T00:00:00+03:00;country;547;22;;120808;43112;th
Racha Ngen Pon;Carabao;206690;False;1987-01-23T00:00:00+03:00;country;547;22;5;120809;43112;th
Loog Hin;Carabao;246060;False;1987-01-23T00:00:00+03:00;country;547;22;5;120810;43112;th
Hum Hien;Carabao;357900;False;1985-07-29T00:00:00+04:00;country;547;22;2;120811;43112;th
Kon Joon Pu Ying Yai;Carabao;294700;False;1994-01-03T00:00:00+03:00;country;547;22;2;120812;43112;th
Ma Lai;Carabao;286400;False;1985-07-29T00:00:00+04:00;country;547;22;2;120813;43112;th
Thug Kaoy Tuey Ma Knok 6;Carabao;300860;False;1994-01-03T00:00:00+03:00;country;547;22;;120814;43112;th
Pan Din;Carabao;217220;False;1985-07-29T00:00:00+04:00;country;547;22;2;120815;43112;th
Tao Ta-lae;Carabao;353530;False;1985-07-29T00:00:00+04:00;country;547;22;2;120816;43112;th
Amerigoey;Carabao;276490;False;1985-07-29T00:00:00+04:00;country;547;22;2;120817;43112;th
Tang Ka Moye;Carabao;245820;False;1985-07-29T00:00:00+04:00;country;547;22;2;120818;43112;th
Kao Dee;Carabao;265130;False;1994-01-03T00:00:00+03:00;country;547;22;;120819;43112;th
Sa Udon;Carabao;244060;False;1994-01-03T00:00:00+03:00;country;547;22;2;120820;43112;th
Por;Carabao;239360;False;1986-07-29T00:00:00+04:00;country;547;22;1;120821;43112;th
Mor Ra Dok Heng Suay;Carabao;224860;False;1986-07-29T00:00:00+04:00;country;547;22;1;120822;43112;th
Pra-Cha-Tipa-Trai;Carabao;270370;False;1994-03-01T00:00:00+03:00;country;547;22;1;120823;43112;th
Ma Ha Jum Long Roon 7;Carabao;329860;False;1986-07-29T00:00:00+04:00;country;547;22;1;120824;43112;th
Thug Kaoy Tuey 7;Carabao;282300;False;1994-01-03T00:00:00+03:00;country;547;22;;120825;43112;th
Pu Ton;Carabao;271130;False;1994-01-03T00:00:00+03:00;country;547;22;2;120826;43112;th
Kor Kwai Kor Kon;Carabao;291200;False;1986-07-29T00:00:00+04:00;country;547;22;1;120827;43112;th
Ta Tee;Carabao;254220;False;1994-01-03T00:00:00+03:00;country;547;22;2;120828;43112;th
Wan Dek;Carabao;318200;False;1986-07-29T00:00:00+04:00;country;547;22;1;120829;43112;th
Jao Tak;Carabao;290730;False;1994-03-01T00:00:00+03:00;country;547;22;1;120830;43112;th
Thug Kaoy Tuey 8;Carabao;162500;False;1987-07-29T00:00:00+04:00;country;547;22;3;120831;43112;th
Kon Nang Nael;Carabao;273560;False;1987-07-29T00:00:00+04:00;country;547;22;3;120832;43112;th
Te-wa-da Ta Ja Yae;Carabao;337020;False;1987-07-29T00:00:00+04:00;country;547;22;3;120833;43112;th
Bab Borisoot;Carabao;252260;False;1987-07-29T00:00:00+04:00;country;547;22;3;120834;43112;th
Nee On;Carabao;269730;False;1987-07-29T00:00:00+04:00;country;547;22;3;120835;43112;th
Kra Tang Dorg Mai Hai Khun;Carabao;223100;False;1987-07-29T00:00:00+04:00;country;547;22;3;120836;43112;th
Sa Buy Kwar;Carabao;182260;False;1987-07-29T00:00:00+04:00;country;547;22;3;120837;43112;th
Big Saew;Carabao;295290;False;1987-07-29T00:00:00+04:00;country;547;22;3;120838;43112;th
Welcome to Thailand;Carabao;298800;False;1987-07-29T00:00:00+04:00;country;547;22;3;120839;43112;th
Sung Ka See;Carabao;352570;False;1987-07-29T00:00:00+04:00;country;547;22;3;120840;43112;th
Thug Kaoy Tuey 9;Carabao;156440;False;1994-01-03T00:00:00+03:00;country;547;22;;120841;43112;th
Miss Shao Na;Carabao;284400;False;1988-07-29T00:00:00+04:00;country;547;22;2;120842;43112;th
Mae Sai;Carabao;291200;False;1994-03-01T00:00:00+03:00;country;547;22;1;120843;43112;th
Noom Supan 2;Carabao;228660;False;1988-07-29T00:00:00+04:00;country;547;22;2;120844;43112;th
Rak Torahod;Carabao;222000;False;1994-01-03T00:00:00+03:00;country;547;22;2;120845;43112;th
Pra A-pai Mu Nee;Carabao;292800;False;1988-07-29T00:00:00+04:00;country;547;22;2;120846;43112;th
Na;Carabao;245600;False;1988-07-29T00:00:00+04:00;country;547;22;2;120847;43112;th
Nic;Carabao;251820;False;1988-07-29T00:00:00+04:00;country;547;22;2;120848;43112;th
Tub Lung;Carabao;326730;False;1994-01-03T00:00:00+03:00;country;547;22;;120849;43112;th
Pa Na;Carabao;286800;False;1988-07-29T00:00:00+04:00;country;547;22;2;120850;43112;th
Num Tuam;Carabao;232360;False;1988-07-29T00:00:00+04:00;country;547;22;2;120851;43112;th
Loog Bang Ner;Carabao;310330;False;1988-07-29T00:00:00+04:00;country;547;22;2;120852;43112;th
It May Be Winter Outside;Magnus Carlsson;181780;False;2001-01-01T00:00:00+03:00;pop;82;173;2;120867;43059;en
Bjällerklang;Lotta Engberg;180340;False;2012-12-03T00:00:00+04:00;pop;102;13;1;120868;43121;en
Jag drömmer om en jul hemma;Vikingarna;157190;False;2011-04-18T00:00:00+04:00;pop;477;24;;120870;43127;sv
Bennünk a világ;Rácz Gergő;250990;False;2006-11-30T00:00:00+03:00;pop;21;11;;120884;43140;hu
Súgd a nevem;Rácz Gergő;233420;False;2006-11-30T00:00:00+03:00;pop;21;11;;120886;43140;hu
Húzz fel bármit;Rácz Gergő;231220;False;2006-11-30T00:00:00+03:00;pop;21;11;;120888;43140;hu
Kezed nyoma;Rácz Gergő;286270;False;2006-11-30T00:00:00+03:00;pop;21;11;;120895;43140;hu
Aika on;Teräsbetoni;194030;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120896;43149;fi
Kirotut;Teräsbetoni;266220;False;2006-06-14T00:00:00+04:00;classicmetal;49;2359;66;120897;43149;fi
Vaadimme metallia;Teräsbetoni;209840;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120898;43149;fi
Älä mene metsään;Teräsbetoni;230340;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120899;43149;fi
Viimeinen tuoppi;Teräsbetoni;215660;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120900;43149;fi
Kuninkaat;Teräsbetoni;288830;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120901;43149;fi
Saalistaja;Teräsbetoni;210930;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120902;43149;fi
Paha silmä;Teräsbetoni;223760;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120903;43149;fi
Kunniansa ansainneet;Teräsbetoni;178420;False;2006-06-14T00:00:00+04:00;classicmetal;49;2359;66;120904;43149;fi
Vihollisen vuoteessa;Teräsbetoni;225830;False;2006-06-14T00:00:00+04:00;classicmetal;49;2359;66;120905;43149;fi
Varmaan kuolemaan;Teräsbetoni;301080;False;2006-06-14T00:00:00+04:00;classicmetal;49;2359;66;120906;43149;fi
Pyhä maa;Teräsbetoni;222090;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120907;43149;fi
Kotiinpalaaja;Teräsbetoni;214810;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120908;43149;fi
Sotureille;Teräsbetoni;173250;False;2012-10-02T00:00:00+04:00;classicmetal;49;2359;241;120909;43149;fi
Ilouutinen;Jarkko Ahola;254700;False;2006-12-06T00:00:00+03:00;rock;70;80;5;120942;22096;fi
En etsi valtaa loistoa;Jarkko Ahola;224780;False;2006-12-06T00:00:00+03:00;rock;70;80;5;120943;22096;fi
Caledonia;Paolo Nutini;241690;False;2007-04-18T00:00:00+04:00;rock;52;5745;31;120944;25973;en
Your Town;Laleh;228150;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120946;43177;en
Prinsessor;Laleh;259210;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120948;43177;sv
Call on Me;Laleh;201920;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120949;43177;en
Closer;Laleh;173290;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120950;43177;en
I Know This;Laleh;250170;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120951;43177;en
Mamma;Laleh;227160;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120952;43177;sv
Far har lärt mig;Laleh;275670;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120954;43177;sv
Step on You;Laleh;220500;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120955;43177;en
November;Laleh;226560;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120956;43177;en
Det är vi som bestämmer (Vem har lurat alla barnen);Laleh;250270;False;2006-12-05T00:00:00+03:00;indie;95;1761;45;120957;43177;sv
Kung Fu taistelee - Kung Fu Fighting;Frederik;194000;False;2008-03-03T00:00:00+03:00;pop;473;19;1;120958;43180;fi
Häirikkö;Irwin Goodman;235440;False;2010-10-16T00:00:00+04:00;pop;323;10;2;120960;43186;fi
Hyvää huomenta Suomi - City of New Orleans;Karma;292340;False;1996-05-31T00:00:00+04:00;pop;38;0;;120961;6004385;fi
Nosta lippu salkoon;Kai Hyttinen;203260;False;1997-05-12T00:00:00+04:00;pop;319;4;1;120964;43199;fi
En päivääkään vaihtaisi pois;Tapio Rautavaara;199440;False;2013-06-14T00:00:00+04:00;pop;345;24;2;120965;43203;fi
Sinne;Merja Rantamäki;126400;False;1996-05-17T00:00:00+04:00;pop;66;2;;120967;43209;fi
Tahdon olla sulle hellä;Danny & Armi;214930;False;2008-02-18T00:00:00+03:00;foreignbard;37;7;3;120968;43319;fi
Oma kultasein - Sugar Baby Love;Markku Aro;218690;False;2008-03-03T00:00:00+03:00;pop;295;2;;120969;43213;fi
Aamu;Pepe Willberg & The Paradise;180060;False;2013-06-14T00:00:00+04:00;pop;23;0;;120970;43216;fi
Banaania poskeen - Gimme Dat Banana;Seitsemän Seinähullua Veljestä;180680;False;2013-06-14T00:00:00+04:00;pop;60;1;;120971;43220;fi
Katson autiota hiekkarantaa;Katri Helena;226930;False;2007-11-05T00:00:00+03:00;estrada;435;83;5;120973;43224;fi
Kanssasi sun;Eija Sinikka;164930;False;1998-12-20T00:00:00+03:00;pop;156;2;1;120975;43230;fi
Sua vasten aina painautuisin;Paula Koivuniemi;179080;False;2008-01-07T00:00:00+03:00;pop;281;11;1;120976;43234;fi
Mun sydämeni tänne jää;Katri Helena;177910;False;2007-11-05T00:00:00+03:00;estrada;435;83;5;120978;43224;fi
Varrella virran - Down by the River;Anna & Kirka;191400;False;2007-10-22T00:00:00+04:00;pop;318;6;1;120979;43284;fi
Jokainen päivä on liikaa - Killing Me Softly;Päivi Paunu;281930;False;1996-07-31T00:00:00+04:00;pop;72;2;3;120980;43242;fi
Tule kanssani kylpyyn;Bamperos;224360;False;2006-12-20T00:00:00+03:00;pop;18;0;1;120982;964059;fi
Rikoo on riskillä ruma;Mikko Alatalo;182690;False;1996-02-07T00:00:00+03:00;pop;604;4;;120983;43251;fi
Lumi teki enkelin eteiseen;Hector;207600;False;1996-02-02T00:00:00+03:00;pop;197;14;1;120984;2678440;fi
Naiset - Girls Girls Girls;Kai Hyttinen;181170;False;1997-05-12T00:00:00+04:00;pop;319;4;1;120985;43199;fi
Kirje kotiin;Kake Randelin;208540;False;2008-03-03T00:00:00+03:00;pop;160;7;1;120986;43259;fi
Seilaan - Sailing;Arto Sotavalta;225530;False;1996-05-31T00:00:00+04:00;pop;88;0;;120987;43260;fi
Laula kanssain;Kari Tapio;237840;False;2011-10-18T00:00:00+04:00;pop;407;26;5;120988;43264;fi
Yes sir, alkaa polttaa - Yes Sir, I Can Boogie;Eini;264200;False;2013-06-14T00:00:00+04:00;pop;139;55;39;120989;43268;fi
Jossain;Merja Rantamäki;176400;False;1996-05-17T00:00:00+04:00;pop;66;2;;120998;43209;fi
Moi moi vain - Take Me High;Taiska;155960;False;1996-05-17T00:00:00+04:00;pop;68;5;;120999;43275;fi
Läähätän ja läkähdyn;Markku Karjalainen;179180;False;2013-06-14T00:00:00+04:00;pop;13;0;2;121000;43276;fi
Varpunen - Corrion;Kai Hyttinen;228560;False;1997-05-12T00:00:00+04:00;pop;319;4;1;121001;43199;fi
Hafanana;Tapani Kansa;163270;False;2008-03-03T00:00:00+03:00;pop;258;11;2;121002;43282;fi
Sinut haluan vain - You're the One That I Want;Anna & Kirka;163530;False;2007-10-22T00:00:00+04:00;pop;318;6;1;121003;43284;fi
Päivät kuin unta - Le Moribond;Arto Sotavalta;218530;False;1996-05-31T00:00:00+04:00;pop;88;0;;121005;43260;fi
Nainen tummissa - Lady in Black;Lemon;217330;False;1999-07-27T00:00:00+04:00;pop;136;72;;121007;43292;fi
Anna kulta, anna - Hands Up;Mona Carita;209300;False;2008-03-03T00:00:00+03:00;pop;47;4;2;121008;43294;fi
Me vain;Danny & Armi;184300;False;2008-02-18T00:00:00+03:00;foreignbard;37;7;3;121009;43319;fi
Oon voimissain - I Will Survive;Virve Rosti;227970;False;1992-06-19T00:00:00+04:00;pop;160;4;1;121010;43296;fi
Hän on mun;Hanne;180970;False;1997-04-14T00:00:00+04:00;pop;147;10;;121011;43301;fi
Paloma Blanca;Katri Helena;187330;False;2012-10-09T00:00:00+04:00;estrada;435;83;2;121012;43224;fi
Jäätelökesä;Maarit;215090;False;1995-01-02T00:00:00+03:00;pop;161;1;;121013;43193;fi
Mäntsälä mielessäin;Kake Singers;159570;False;1998-03-30T00:00:00+04:00;pop;27;0;;121014;43246;fi
Kolmekymppinen;Frederik;180980;False;2008-03-03T00:00:00+03:00;pop;473;19;1;121015;43180;fi
Näinkö aina meille täällä käy - Ain't That Just The Way;Virve Rosti;192970;False;1992-06-19T00:00:00+04:00;pop;160;4;1;121016;43296;fi
Vesilasi, vessanavain, heiniä paali;Mikko Alatalo;175730;False;1996-02-07T00:00:00+03:00;pop;604;4;;121017;43251;fi
Niin - Si;Fredi;214330;False;2011-05-09T00:00:00+04:00;pop;211;3;2;121018;43222;fi
Ollaan lähekkäin;Markku Aro;228900;False;2008-03-03T00:00:00+03:00;pop;295;2;;121019;43213;fi
Metsämökin tonttu;Jussi & The Boys;157700;False;2013-06-14T00:00:00+04:00;pop;93;0;1;121020;43237;fi
Viisitoista kesää - Living Next Door To Alice;Kari Tapio;205360;False;2011-10-18T00:00:00+04:00;pop;407;26;5;121021;43264;fi
Katson sineen taivaan;Katri Helena;175690;False;2007-11-05T00:00:00+03:00;estrada;435;83;5;121023;43224;fi
Mombasa;Taiska;247840;False;1996-05-17T00:00:00+04:00;pop;68;5;;121024;43275;fi
Seikkailija;Danny;169900;False;2008-02-18T00:00:00+03:00;foreignbard;882;28;3;121025;54761;fi
Prinsessa - 65 - Queen of 1964;Seppo Närhi;209920;False;1996-07-31T00:00:00+04:00;pop;60;0;2;121026;43321;it
Apinamies - Big Fat Oranguman;Ami Aspelund;156200;False;2000-02-15T00:00:00+03:00;pop;161;3;1;121029;43326;fr
Merry Christmas Darling;Warner All-Star Christmas Collection;194370;False;2012-10-09T00:00:00+04:00;;11;0;;121032;43328;en
Silent Night;Warner All-Star Christmas Collection;234120;False;2004-01-10T00:00:00+03:00;pop;11;0;1;121039;43328;en
The Christmas Song;Warner All-Star Christmas Collection;204490;False;2004-01-10T00:00:00+03:00;pop;11;0;1;121040;43328;en
Terlalu Indah;MINDA;239680;False;2006-05-12T00:00:00+04:00;pop;47;0;1;121041;43329;id
Bersamamu Lagi;MINDA;244970;False;2006-05-12T00:00:00+04:00;pop;47;0;1;121042;43329;id
Bebaskan Cinta;MINDA;277600;False;2006-05-12T00:00:00+04:00;pop;47;0;1;121048;43329;id
Shame;Monrose;210090;False;2006-12-01T00:00:00+03:00;pop;68;142;;121051;43335;en
Push Up on Me;Monrose;244970;False;2006-12-08T00:00:00+03:00;pop;68;142;;121053;43335;en
Your Love Is Right Over Me;Monrose;275750;False;2006-12-08T00:00:00+03:00;pop;68;142;;121054;43335;en
Live Life Get By;Monrose;237710;False;2006-12-08T00:00:00+03:00;pop;68;142;;121056;43335;en
